0.835,-0.070061,10,0.05
0.836,-0.070724,10,0.05
0.837,-0.071368,10,0.05
0.838,-0.071993,10,0.05
0.839,-0.072599,10,0.05
0.84,-0.073187,10,0.05
0.841,-0.073756,10,0.05
0.842,-0.074305,10,0.05
0.843,-0.074836,10,0.05
0.844,-0.075348,10,0.05
0.845,-0.07584,10,0.05
0.846,-0.076313,10,0.05
0.847,-0.076768,10,0.05
0.848,-0.077202,10,0.05
0.849,-0.077618,10,0.05
0.85,-0.078014,10,0.05
0.851,-0.078391,10,0.05
0.852,-0.078749,10,0.05
0.853,-0.079087,10,0.05
0.854,-0.079405,10,0.05
0.855,-0.079704,10,0.05
0.856,-0.079984,10,0.05
0.857,-0.080244,10,0.05
0.858,-0.080484,10,0.05
0.859,-0.080705,10,0.05
0.86,-0.080906,10,0.05
0.861,-0.081088,10,0.05
0.862,-0.08125,10,0.05
0.863,-0.081393,10,0.05
0.864,-0.081516,10,0.05
0.865,-0.08162,10,0.05
0.866,-0.081704,10,0.05
0.867,-0.081769,10,0.05
0.868,-0.081814,10,0.05
0.869,-0.08184,10,0.05
0.87,-0.081847,10,0.05
0.871,-0.081834,10,0.05
0.872,-0.081802,10,0.05
0.873,-0.081751,10,0.05
0.874,-0.08168,10,0.05
0.875,-0.08159,10,0.05
0.876,-0.081481,10,0.05
0.877,-0.081353,10,0.05
0.878,-0.081205,10,0.05
0.879,-0.081039,10,0.05
0.88,-0.080853,10,0.05
0.881,-0.080649,10,0.05
0.882,-0.080425,10,0.05
0.883,-0.080183,10,0.05
0.884,-0.079922,10,0.05
0.885,-0.079642,10,0.05
0.886,-0.079343,10,0.05
0.887,-0.079026,10,0.05
0.888,-0.07869,10,0.05
0.889,-0.078336,10,0.05
0.89,-0.077964,10,0.05
0.891,-0.077573,10,0.05
0.892,-0.077164,10,0.05
0.893,-0.076737,10,0.05
0.894,-0.076292,10,0.05
0.895,-0.075829,10,0.05
0.896,-0.075348,10,0.05
0.897,-0.07485,10,0.05
0.898,-0.074333,10,0.05
0.899,-0.0738,10,0.05
0.9,-0.073249,10,0.05
0.901,-0.07268,10,0.05
0.902,-0.072095,10,0.05
0.903,-0.071492,10,0.05
0.904,-0.070873,10,0.05
0.905,-0.070236,10,0.05
0.906,-0.069583,10,0.05
0.907,-0.068913,10,0.05
0.908,-0.068226,10,0.05
0.909,-0.067523,10,0.05
