0.60048,-0.007895,0.71796
0.59825,-0.007963,0.71609
0.596,-0.00803,0.71418
0.59373,-0.008095,0.71223
0.59144,-0.008156,0.71024
0.58912,-0.008214,0.70822
0.58679,-0.008266,0.70617
0.58443,-0.008313,0.70408
0.58205,-0.008354,0.70196
0.57965,-0.008389,0.69981
0.57722,-0.008418,0.69762
0.57477,-0.008442,0.69541
0.57229,-0.00846,0.69318
0.56979,-0.008474,0.69091
0.56726,-0.008484,0.68863
0.5647,-0.008491,0.68632
0.56212,-0.008496,0.68398
0.55952,-0.0085,0.68162
0.55689,-0.008504,0.67923
0.55423,-0.008508,0.67683
0.55156,-0.008513,0.6744
0.54886,-0.008519,0.67194
0.54614,-0.008527,0.66946
0.54341,-0.008537,0.66696
0.54065,-0.008549,0.66443
0.53788,-0.008562,0.66188
0.53509,-0.008576,0.6593
0.5323,-0.00859,0.6567
0.52948,-0.008604,0.65407
0.52666,-0.008616,0.65142
0.52382,-0.008627,0.64874
0.52098,-0.008635,0.64604
0.51812,-0.00864,0.64331
0.51525,-0.008641,0.64056
0.51237,-0.008637,0.63779
0.50948,-0.008628,0.635
0.50657,-0.008614,0.63219
0.50366,-0.008595,0.62936
0.50073,-0.008572,0.62651
0.49779,-0.008543,0.62365
0.49484,-0.008511,0.62077
0.49187,-0.008475,0.61788
0.48889,-0.008436,0.61497
0.48589,-0.008395,0.61205
0.48289,-0.008352,0.60912
0.47987,-0.008308,0.60618
0.47684,-0.008264,0.60322
0.4738,-0.00822,0.60025
0.47075,-0.008177,0.59727
0.46769,-0.008134,0.59428
0.46462,-0.008093,0.59128
0.46155,-0.008053,0.58826
0.45848,-0.008013,0.58524
0.45539,-0.007974,0.5822
0.45231,-0.007935,0.57915
0.44923,-0.007896,0.57608
0.44614,-0.007856,0.57301
0.44306,-0.007814,0.56992
0.43997,-0.007771,0.56682
0.43689,-0.007724,0.56371
0.4338,-0.007674,0.56059
0.43072,-0.007621,0.55747
0.42764,-0.007564,0.55434
0.42455,-0.007503,0.55119
0.42147,-0.007438,0.54805
0.41839,-0.007368,0.5449
0.41531,-0.007295,0.54174
0.41222,-0.007218,0.53858
0.40914,-0.007138,0.53542
0.40605,-0.007055,0.53226
0.40297,-0.00697,0.52909
0.39989,-0.006883,0.52593
0.39681,-0.006795,0.52277
0.39372,-0.006707,0.51961
0.39065,-0.006618,0.51645
0.38757,-0.00653,0.51329
0.3845,-0.006442,0.51013
0.38143,-0.006355,0.50697
0.37837,-0.006268,0.50381
0.37532,-0.006182,0.50066
0.37227,-0.006096,0.4975
0.36923,-0.006011,0.49435
0.36621,-0.005925,0.4912
0.36319,-0.005839,0.48805
0.36018,-0.005751,0.48491
0.35719,-0.005663,0.48176
0.3542,-0.005572,0.47862
0.35123,-0.005478,0.47548
0.34827,-0.005383,0.47235
0.34533,-0.005284,0.46922
0.34239,-0.005182,0.4661
0.33947,-0.005076,0.46299
0.33656,-0.004968,0.45988
0.33366,-0.004856,0.45678
0.33077,-0.004742,0.4537
0.3279,-0.004625,0.45062
0.32504,-0.004506,0.44755
0.32218,-0.004384,0.44449
0.31935,-0.004262,0.44145
0.31652,-0.004138,0.43842
0.31371,-0.004014,0.4354
0.31091,-0.00389,0.43239
0.30813,-0.003766,0.4294
0.30536,-0.003642,0.42642
0.30261,-0.003518,0.42346
0.29987,-0.003395,0.42051
0.29715,-0.003273,0.41757
0.29445,-0.003151,0.41464
0.29177,-0.00303,0.41174
0.28911,-0.002909,0.40884
0.28647,-0.002787,0.40596
0.28385,-0.002665,0.40309
0.28125,-0.002542,0.40024
0.27868,-0.002417,0.39741
0.27613,-0.002292,0.39459
0.27359,-0.002164,0.39178
0.27109,-0.002035,0.389
0.2686,-0.001903,0.38623
0.26613,-0.001769,0.38348
0.26369,-0.001632,0.38075
0.26127,-0.001493,0.37804
0.25887,-0.001353,0.37535
0.2565,-0.00121,0.37268
0.25414,-0.001066,0.37003
0.25181,-0.00092,0.3674
0.2495,-0.000774,0.3648
0.24721,-0.000626,0.36222
0.24495,-0.000479,0.35967
0.24271,-0.000331,0.35713
0.2405,-0.000183,0.35462
0.2383,-3.6e-05,0.35214
0.23614,0.00011,0.34968
0.234,0.000256,0.34724
0.23188,0.0004,0.34483
0.22979,0.000545,0.34244
0.22773,0.000688,0.34008
0.2257,0.000831,0.33774
0.2237,0.000974,0.33543
0.22172,0.001117,0.33314
0.21978,0.00126,0.33087
0.21786,0.001404,0.32864
0.21597,0.001548,0.32642
0.21411,0.001693,0.32424
0.21229,0.00184,0.32208
0.21049,0.001988,0.31994
0.20872,0.002137,0.31784
0.20698,0.002287,0.31576
0.20528,0.002439,0.31371
0.2036,0.002592,0.31169
0.20195,0.002746,0.3097
0.20033,0.002902,0.30774
0.19874,0.003058,0.30581
0.19717,0.003214,0.30391
0.19564,0.003371,0.30205
0.19414,0.003527,0.30021
0.19267,0.003684,0.2984
0.19123,0.00384,0.29663
0.18982,0.003995,0.29489
0.18844,0.004149,0.29318
0.18709,0.004302,0.2915
0.18577,0.004454,0.28985
0.18449,0.004606,0.28824
0.18324,0.004756,0.28665
0.18202,0.004905,0.2851
0.18083,0.005054,0.28358
0.17968,0.005202,0.28209
0.17856,0.005349,0.28064
0.17748,0.005497,0.27921
0.17643,0.005644,0.27782
0.17541,0.005792,0.27646
0.17443,0.00594,0.27514
0.17348,0.006088,0.27384
0.17257,0.006237,0.27258
0.17169,0.006387,0.27136
0.17084,0.006537,0.27017
0.17003,0.006687,0.26901
0.16925,0.006838,0.26788
0.1685,0.006989,0.2668
0.16779,0.007141,0.26574
0.16711,0.007292,0.26473
0.16646,0.007443,0.26374
0.16584,0.007593,0.2628
0.16526,0.007743,0.26189
0.16472,0.007892,0.26101
0.1642,0.00804,0.26017
0.16372,0.008187,0.25937
0.16327,0.008332,0.2586
0.16286,0.008476,0.25787
0.16248,0.008619,0.25717
0.16213,0.00876,0.25651
0.16182,0.0089,0.25588
0.16154,0.009039,0.25529
0.1613,0.009177,0.25473
0.1611,0.009314,0.25421
0.16093,0.00945,0.25373
0.16079,0.009585,0.25327
0.16069,0.00972,0.25286
0.16062,0.009854,0.25248
0.16059,0.009989,0.25213
0.16059,0.010123,0.25182
0.16062,0.010257,0.25155
0.16069,0.01039,0.25131
0.16079,0.010524,0.25111
0.16093,0.010657,0.25094
0.1611,0.01079,0.25081
0.1613,0.010922,0.25071
0.16154,0.011054,0.25066
0.16181,0.011185,0.25063
0.16211,0.011316,0.25065
0.16244,0.011445,0.2507
0.16281,0.011573,0.25078
0.16321,0.011699,0.2509
0.16364,0.011824,0.25106
0.1641,0.011948,0.25125
0.16459,0.012069,0.25148
0.16512,0.01219,0.25175
0.16568,0.012308,0.25205
0.16628,0.012425,0.25238
0.1669,0.01254,0.25275
0.16756,0.012654,0.25315
0.16825,0.012767,0.25359
0.16897,0.012878,0.25406
0.16972,0.012988,0.25456
0.17051,0.013097,0.2551
0.17133,0.013205,0.25567
0.17218,0.013312,0.25628
0.17306,0.013418,0.25692
0.17397,0.013524,0.25759
0.17491,0.013629,0.2583
0.17589,0.013733,0.25904
0.17689,0.013836,0.25981
0.17792,0.013939,0.26062
0.17898,0.014041,0.26146
0.18007,0.014141,0.26233
0.18119,0.014241,0.26324
0.18234,0.014339,0.26418
0.18352,0.014436,0.26515
0.18472,0.014531,0.26616
0.18595,0.014625,0.2672
0.18721,0.014717,0.26827
0.1885,0.014807,0.26937
0.18982,0.014895,0.2705
0.19116,0.014982,0.27167
0.19253,0.015067,0.27286
0.19393,0.01515,0.27409
0.19536,0.015231,0.27535
0.19681,0.01531,0.27663
0.19828,0.015387,0.27795
0.19979,0.015463,0.27929
0.20132,0.015538,0.28067
0.20288,0.015611,0.28207
0.20446,0.015683,0.28351
0.20607,0.015753,0.28497
0.2077,0.015822,0.28646
0.20936,0.015891,0.28797
0.21104,0.015957,0.28952
0.21275,0.016023,0.29109
0.21448,0.016088,0.29269
0.21623,0.016152,0.29432
0.21801,0.016214,0.29598
0.2198,0.016275,0.29766
0.22162,0.016335,0.29937
0.22347,0.016393,0.30111
0.22533,0.01645,0.30287
0.22721,0.016505,0.30466
0.22912,0.016558,0.30647
0.23104,0.016609,0.30831
0.23299,0.016659,0.31017
0.23495,0.016707,0.31206
0.23694,0.016752,0.31397
0.23894,0.016796,0.31591
0.24097,0.016838,0.31787
0.24301,0.016878,0.31985
0.24507,0.016916,0.32186
0.24716,0.016952,0.32389
0.24925,0.016987,0.32594
0.25137,0.01702,0.32801
0.25351,0.017051,0.3301
0.25566,0.017081,0.33221
0.25783,0.017109,0.33435
0.26001,0.017136,0.3365
0.26221,0.017161,0.33867
0.26443,0.017185,0.34087
0.26666,0.017208,0.34308
0.26891,0.01723,0.34531
0.27117,0.01725,0.34756
0.27344,0.017269,0.34983
0.27573,0.017286,0.35212
0.27804,0.017302,0.35442
0.28035,0.017317,0.35675
0.28268,0.01733,0.35909
0.28502,0.017341,0.36144
0.28737,0.01735,0.36382
0.28973,0.017358,0.36621
0.2921,0.017364,0.36861
0.29449,0.017368,0.37103
0.29688,0.01737,0.37346
0.29928,0.017371,0.37591
0.3017,0.017369,0.37838
0.30412,0.017366,0.38085
0.30655,0.017361,0.38334
0.30899,0.017354,0.38585
0.31144,0.017345,0.38836
0.3139,0.017335,0.39089
0.31637,0.017323,0.39343
0.31884,0.01731,0.39597
0.32132,0.017295,0.39853
0.32381,0.017278,0.4011
0.3263,0.017261,0.40368
0.3288,0.017242,0.40627
0.3313,0.017221,0.40887
0.33381,0.0172,0.41148
0.33632,0.017177,0.41409
0.33884,0.017153,0.41672
0.34136,0.017127,0.41935
0.34388,0.0171,0.42199
0.34641,0.017072,0.42463
0.34894,0.017042,0.42729
0.35147,0.017011,0.42995
0.354,0.016978,0.43261
0.35653,0.016943,0.43528
0.35907,0.016907,0.43796
0.3616,0.01687,0.44064
0.36414,0.01683,0.44332
0.36667,0.016789,0.44601
0.36921,0.016747,0.4487
0.37174,0.016702,0.4514
0.37427,0.016657,0.4541
0.3768,0.016609,0.4568
0.37933,0.01656,0.45949
0.38186,0.01651,0.4622
0.38438,0.016458,0.4649
0.38691,0.016405,0.4676
0.38943,0.01635,0.47031
0.39194,0.016295,0.47301
0.39445,0.016238,0.47571
0.39696,0.01618,0.47841
0.39946,0.016121,0.48111
0.40196,0.01606,0.48381
0.40445,0.015999,0.4865
0.40693,0.015936,0.48919
0.40941,0.015872,0.49188
0.41188,0.015808,0.49457
0.41435,0.015742,0.49725
0.4168,0.015675,0.49993
0.41925,0.015606,0.5026
0.42169,0.015537,0.50527
0.42413,0.015466,0.50794
0.42655,0.015394,0.5106
0.42896,0.01532,0.51325
0.43137,0.015245,0.51589
0.43376,0.015169,0.51853
0.43615,0.015092,0.52116
0.43852,0.015014,0.52379
0.44088,0.014934,0.52641
0.44324,0.014853,0.52901
0.44558,0.01477,0.53161
0.4479,0.014687,0.5342
0.45022,0.014603,0.53678
0.45253,0.014517,0.53935
0.45482,0.014431,0.54191
0.4571,0.014343,0.54446
0.45936,0.014255,0.547
0.46161,0.014166,0.54953
0.46385,0.014076,0.55204
0.46607,0.013985,0.55454
0.46828,0.013893,0.55703
0.47048,0.013801,0.55951
0.47265,0.013708,0.56198
0.47482,0.013614,0.56443
0.47696,0.013519,0.56687
0.47909,0.013424,0.56929
0.48121,0.013327,0.5717
0.4833,0.01323,0.57409
0.48538,0.013132,0.57647
0.48744,0.013033,0.57884
0.48949,0.012934,0.58119
0.49151,0.012833,0.58352
0.49352,0.012732,0.58584
0.49551,0.01263,0.58814
0.49748,0.012526,0.59042
0.49943,0.012423,0.59269
0.50136,0.012318,0.59494
0.50328,0.012213,0.59717
0.50517,0.012107,0.59938
0.50704,0.012,0.60157
0.5089,0.011892,0.60375
0.51073,0.011784,0.6059
0.51254,0.011676,0.60804
0.51433,0.011567,0.61015
0.5161,0.011458,0.61225
0.51785,0.011348,0.61433
0.51958,0.011238,0.61638
0.52128,0.011127,0.61842
0.52297,0.011016,0.62043
0.52463,0.010905,0.62242
0.52626,0.010793,0.62439
0.52788,0.010681,0.62634
0.52947,0.010569,0.62827
0.53104,0.010456,0.63017
0.53259,0.010343,0.63205
0.53411,0.01023,0.63391
0.5356,0.010116,0.63575
0.53708,0.010002,0.63756
0.53853,0.009887,0.63935
0.53995,0.009773,0.64112
0.54135,0.009657,0.64286
0.54273,0.009542,0.64458
0.54408,0.009426,0.64627
0.5454,0.00931,0.64794
0.5467,0.009194,0.64958
0.54798,0.009077,0.6512
0.54923,0.00896,0.65279
0.55045,0.008843,0.65436
0.55165,0.008726,0.6559
0.55283,0.008609,0.65742
0.55397,0.008492,0.65891
0.55509,0.008375,0.66037
0.55619,0.008258,0.66181
0.55725,0.008141,0.66322
0.5583,0.008024,0.6646
0.55931,0.007907,0.66596
0.5603,0.00779,0.66729
0.56126,0.007674,0.66859
0.5622,0.007557,0.66987
0.5631,0.007441,0.67111
0.56398,0.007325,0.67233
0.56483,0.007209,0.67353
0.56566,0.007093,0.67469
0.56646,0.006977,0.67583
0.56722,0.006861,0.67693
0.56797,0.006746,0.67801
0.56868,0.00663,0.67907
0.56937,0.006515,0.68009
0.57003,0.0064,0.68108
0.57066,0.006285,0.68205
0.57126,0.00617,0.68299
0.57183,0.006056,0.68389
0.57238,0.005942,0.68477
0.5729,0.005828,0.68562
0.57339,0.005714,0.68644
0.57385,0.005601,0.68723
0.57429,0.005488,0.688
0.57469,0.005376,0.68873
0.57507,0.005264,0.68943
0.57542,0.005152,0.6901
0.57574,0.005041,0.69075
0.57604,0.004931,0.69136
0.5763,0.004821,0.69194
0.57654,0.004711,0.6925
0.57675,0.004602,0.69302
0.57693,0.004494,0.69351
0.57708,0.004386,0.69398
0.57721,0.004279,0.69442
0.5773,0.004173,0.69482
0.57737,0.004067,0.6952
0.57741,0.003961,0.69554
0.57742,0.003857,0.69586
0.5774,0.003752,0.69614
0.57736,0.003649,0.6964
0.57729,0.003546,0.69662
0.57719,0.003444,0.69682
0.57706,0.003342,0.69698
0.5769,0.003241,0.69712
0.57672,0.00314,0.69722
0.57651,0.00304,0.6973
0.57627,0.002941,0.69735
0.576,0.002843,0.69736
0.5757,0.002746,0.69735
0.57538,0.002649,0.69731
0.57503,0.002553,0.69723
0.57466,0.002458,0.69713
0.57425,0.002363,0.697
0.57383,0.00227,0.69684
0.57337,0.002178,0.69665
0.57288,0.002086,0.69643
0.57237,0.001995,0.69618
0.57184,0.001906,0.6959
0.57127,0.001817,0.69559
0.57068,0.001729,0.69525
0.57007,0.001642,0.69489
0.56943,0.001556,0.69449
0.56876,0.001471,0.69407
0.56806,0.001387,0.69362
0.56734,0.001304,0.69314
0.5666,0.001222,0.69263
0.56583,0.001141,0.6921
0.56503,0.001061,0.69153
0.56421,0.000982,0.69094
0.56336,0.000903,0.69032
0.56249,0.000826,0.68967
0.5616,0.00075,0.68899
0.56068,0.000675,0.68829
0.55973,0.000601,0.68756
0.55876,0.000528,0.6868
0.55777,0.000455,0.68602
0.55676,0.000385,0.6852
0.55572,0.000315,0.68437
0.55466,0.000246,0.6835
0.55357,0.000178,0.68261
0.55246,0.000112,0.68169
0.55133,4.7e-05,0.68075
0.55017,-1.7e-05,0.67978
0.549,-8e-05,0.67878
0.5478,-0.000142,0.67776
0.54658,-0.000202,0.67671
0.54534,-0.000262,0.67564
0.54407,-0.00032,0.67454
0.54279,-0.000376,0.67342
0.54148,-0.000432,0.67228
0.54015,-0.000487,0.6711
0.5388,-0.00054,0.66991
0.53743,-0.000592,0.66869
0.53605,-0.000643,0.66745
0.53464,-0.000692,0.66619
0.53321,-0.000741,0.6649
0.53176,-0.000788,0.66359
0.53029,-0.000834,0.66225
0.5288,-0.000879,0.66089
0.5273,-0.000922,0.65951
0.52578,-0.000964,0.65811
0.52423,-0.001005,0.65669
0.52267,-0.001045,0.65524
0.5211,-0.001084,0.65378
0.5195,-0.001121,0.65229
0.51789,-0.001157,0.65078
0.51626,-0.001192,0.64925
0.51461,-0.001225,0.6477
0.51295,-0.001257,0.64614
0.51127,-0.001288,0.64455
0.50958,-0.001317,0.64294
0.50787,-0.001345,0.64131
0.50614,-0.001372,0.63966
0.5044,-0.001397,0.63799
0.50265,-0.001421,0.63631
0.50087,-0.001444,0.63461
0.49909,-0.001465,0.63289
0.49729,-0.001485,0.63115
0.49548,-0.001504,0.62939
0.49365,-0.001521,0.62762
0.49182,-0.001537,0.62583
0.48996,-0.001552,0.62402
0.4881,-0.001566,0.6222
0.48622,-0.001578,0.62036
0.48434,-0.001589,0.61851
0.48244,-0.001599,0.61664
0.48052,-0.001607,0.61475
0.4786,-0.001614,0.61285
0.47667,-0.00162,0.61094
0.47473,-0.001624,0.60901
0.47277,-0.001627,0.60707
0.47081,-0.001629,0.60511
0.46884,-0.00163,0.60314
0.46685,-0.001629,0.60116
0.46486,-0.001627,0.59917
0.46286,-0.001623,0.59716
0.46085,-0.001618,0.59514
0.45884,-0.001612,0.59311
0.45681,-0.001605,0.59107
0.45478,-0.001596,0.58902
0.45275,-0.001586,0.58695
0.4507,-0.001574,0.58488
0.44865,-0.001562,0.58279
0.44659,-0.001548,0.5807
0.44453,-0.001532,0.5786
0.44246,-0.001516,0.57649
0.44038,-0.001498,0.57437
0.43831,-0.001479,0.57224
0.43622,-0.001459,0.5701
0.43413,-0.001437,0.56795
0.43204,-0.001414,0.5658
0.42995,-0.00139,0.56364
0.42785,-0.001365,0.56147
0.42574,-0.001338,0.5593
0.42364,-0.00131,0.55712
0.42153,-0.001281,0.55494
0.41942,-0.001251,0.55275
0.41731,-0.00122,0.55055
0.4152,-0.001187,0.54835
0.41309,-0.001154,0.54614
0.41097,-0.001119,0.54393
0.40886,-0.001082,0.54172
0.40674,-0.001045,0.5395
0.40463,-0.001006,0.53728
0.40251,-0.000967,0.53506
0.4004,-0.000926,0.53283
0.39829,-0.000883,0.53061
0.39617,-0.00084,0.52838
0.39407,-0.000796,0.52615
0.39196,-0.00075,0.52392
0.38985,-0.000703,0.52168
0.38775,-0.000655,0.51945
0.38565,-0.000606,0.51721
0.38355,-0.000556,0.51498
0.38146,-0.000505,0.51275
0.37937,-0.000453,0.51052
0.37728,-0.0004,0.50829
0.3752,-0.000345,0.50606
0.37313,-0.00029,0.50383
0.37106,-0.000234,0.5016
0.36899,-0.000176,0.49938
0.36693,-0.000118,0.49716
